Unnamed: 0,consecutivo,Id,fecha,anio,mes,dia,dia_sem,rango_hora,mun,calle_1,calle_2,lon,lat,tipo_siniestro,condicion_usuario,tipo_usuario,ibaen_atro,sexo,rango_edad,consecuencia
12078,41903,2023-01-10-1595-EHGNR-22:00 A 23:59,2023-01-10,2023,Enero,10,martes,23:00 a 23:59,Guadalajara,Francisco Sarabia,Republica,-103.3049,20.6718,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Mujer,18-27,Lesionado
12079,41904,2023-01-10-1595-EHGNR-22:00 A 23:59,2023-01-10,2023,Enero,10,martes,23:00 a 23:59,Guadalajara,Francisco Sarabia,Republica,-103.3049,20.6718,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Mujer,0-17,Lesionado
12080,41905,2023-01-10-231-EHGNR-06:00 A 07:59,2023-01-10,2023,Enero,10,martes,06:00 a 06:59,Guadalajara,8 De Julio,Adolfo Cisneros,-103.3708,20.62458,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,60+,Ileso
12081,41906,2023-01-10-231-EHGNR-06:00 A 07:59,2023-01-10,2023,Enero,10,martes,06:00 a 06:59,Guadalajara,8 De Julio,Adolfo Cisneros,-103.3708,20.62458,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Lesionado
12082,41907,2023-01-11-1364-EHGNR-20:00 A 21:59,2023-01-11,2023,Enero,11,miércoles,21:00 a 21:59,Zapopan,Puerto De Mazatlan,Puerto Salina Cruz Col Miramar,-103.4535,20.64169,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,No especificado,No disponible,Ileso
12083,41908,2023-01-11-1364-EHGNR-20:00 A 21:59,2023-01-11,2023,Enero,11,miércoles,21:00 a 21:59,Zapopan,Puerto De Mazatlan,Puerto Salina Cruz Col Miramar,-103.4535,20.64169,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,38-47,Lesionado
12084,41909,2023-01-11-385-EHGNR-08:00 A 09:59,2023-01-11,2023,Enero,11,miércoles,09:00 a 09:59,Zapopan,Carretera A Morelia,De Los Azahares,-103.4373,20.59899,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Trailer,No especificado,No disponible,Ileso
12085,41910,2023-01-11-385-EHGNR-08:00 A 09:59,2023-01-11,2023,Enero,11,miércoles,09:00 a 09:59,Zapopan,Carretera A Morelia,De Los Azahares,-103.4373,20.59899,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Fallecido
12086,41911,2023-01-11-6-TRANSPORTE PUBLICO-22:00 A 23:59,2023-01-11,2023,Enero,11,miércoles,22:00 a 22:59,Guadalajara,Circunvalacion Av,Francisco Gonzalez Bocanegra,-103.3022,20.69014,Colision Con Peaton/Atropellamiento,Conductor,Transporte Publico De Pasajeros,Transporte Publico,Hombre,No disponible,Ileso
12087,41912,2023-01-11-6-TRANSPORTE PUBLICO-22:00 A 23:59,2023-01-11,2023,Enero,11,miércoles,22:00 a 22:59,Guadalajara,Circunvalacion Av,Francisco Gonzalez Bocanegra,-103.3022,20.69014,Colision Con Peaton/Atropellamiento,Peatón,Peaton,Transporte Publico,Hombre,60+,Fallecido
12088,41913,2023-01-11-926-EHGNR-16:00 A 17:59,2023-01-11,2023,Enero,11,miércoles,16:00 a 16:59,Guadalajara,Paraiso Col Del Fresno,Roble Col Del Fresno,-103.3668,20.66026,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Hombre,28-37,Ileso
12089,41914,2023-01-11-926-EHGNR-16:00 A 17:59,2023-01-11,2023,Enero,11,miércoles,16:00 a 16:59,Guadalajara,Paraiso Col Del Fresno,Roble Col Del Fresno,-103.3668,20.66026,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,48-59,Ileso
12090,41915,2023-01-11-926-EHGNR-16:00 A 17:59,2023-01-11,2023,Enero,11,miércoles,16:00 a 16:59,Guadalajara,Paraiso Col Del Fresno,Roble Col Del Fresno,-103.3668,20.66026,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,48-59,Ileso
12091,41916,2023-01-11-926-EHGNR-16:00 A 17:59,2023-01-11,2023,Enero,11,miércoles,16:00 a 16:59,Guadalajara,Paraiso Col Del Fresno,Roble Col Del Fresno,-103.3668,20.66026,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Mujer,48-59,Lesionado
12092,41917,2023-01-12-640-EHGNR-12:00 A 13:59,2023-01-12,2023,Enero,12,jueves,13:00 a 13:59,Zapopan,Patria Av,Colomos,-103.4017,20.71142,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Ileso
12093,41918,2023-01-12-640-EHGNR-12:00 A 13:59,2023-01-12,2023,Enero,12,jueves,13:00 a 13:59,Zapopan,Patria Av,Colomos,-103.4017,20.71142,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Mujer,60+,Lesionado
12094,41919,2023-01-12-640-EHGNR-12:00 A 13:59,2023-01-12,2023,Enero,12,jueves,13:00 a 13:59,Zapopan,Patria Av,Colomos,-103.4017,20.71142,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Mujer,38-47,Ileso
12095,41920,2023-01-12-7-TRANSPORTE PUBLICO-22:00 A 23:59,2023-01-12,2023,Enero,12,jueves,22:00 a 22:59,Zapopan,Carretera A Colotlan,Carretera A Tesistan,-103.463,20.78151,Colision Con Peaton/Atropellamiento,Conductor,Transporte Publico De Pasajeros,Transporte Publico,Hombre,18-27,Ileso
12096,41921,2023-01-12-7-TRANSPORTE PUBLICO-22:00 A 23:59,2023-01-12,2023,Enero,12,jueves,22:00 a 22:59,Zapopan,Carretera A Colotlan,Carretera A Tesistan,-103.463,20.78151,Colision Con Peaton/Atropellamiento,Peatón,Peaton,Transporte Publico,Mujer,0-17,Fallecido
12097,41924,2023-01-13-11539-TRANSPORTE PUBLICO-10:00 A 11:59,2023-01-13,2023,Enero,13,viernes,11:00 a 11:59,Guadalajara,Batallon De San Patricio,Santa Martha Col Jardines De Santa Isabel,-103.3135,20.71447,Colision Con Objeto Fijo,Conductor,Transporte Publico De Pasajeros,Transporte Publico,Hombre,38-47,Ileso
12098,41925,2023-01-13-11539-TRANSPORTE PUBLICO-10:00 A 11:59,2023-01-13,2023,Enero,13,viernes,11:00 a 11:59,Guadalajara,Batallon De San Patricio,Santa Martha Col Jardines De Santa Isabel,-103.3135,20.71447,Colision Con Objeto Fijo,Pasajero,Transporte Publico De Pasajeros,Transporte Publico,Mujer,18-27,Lesionado
12099,41926,2023-01-13-11539-TRANSPORTE PUBLICO-10:00 A 11:59,2023-01-13,2023,Enero,13,viernes,11:00 a 11:59,Guadalajara,Batallon De San Patricio,Santa Martha Col Jardines De Santa Isabel,-103.3135,20.71447,Colision Con Objeto Fijo,Pasajero,Transporte Publico De Pasajeros,Transporte Publico,Mujer,48-59,Lesionado
12100,41927,2023-01-13-1414-EHGNR-20:00 A 21:59,2023-01-13,2023,Enero,13,viernes,21:00 a 21:59,Guadalajara,Miguel Zincunegui,Placido Vega,-103.281,20.69582,Colision Con Peaton/Atropellamiento,Conductor,Motociclista,Motocicleta,Hombre,18-27,Ileso
12101,41928,2023-01-13-1414-EHGNR-20:00 A 21:59,2023-01-13,2023,Enero,13,viernes,21:00 a 21:59,Guadalajara,Miguel Zincunegui,Placido Vega,-103.281,20.69582,Colision Con Peaton/Atropellamiento,Peatón,Peaton,Motocicleta,Mujer,0-17,Lesionado
12102,41930,2023-01-13-8-TRANSPORTE PUBLICO-12:00 A 13:59,2023-01-13,2023,Enero,13,viernes,13:00 a 13:59,Guadalajara,Independencia Calz,Maria Del Carmen Frias,-103.3159,20.7245,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Publico De Pasajeros,Transporte Publico,Hombre,48-59,Ileso
12103,41931,2023-01-13-8-TRANSPORTE PUBLICO-12:00 A 13:59,2023-01-13,2023,Enero,13,viernes,13:00 a 13:59,Guadalajara,Independencia Calz,Maria Del Carmen Frias,-103.3159,20.7245,Colision Entre Dos o Mas Vehiculos,Conductor,Ciclista,Bicicleta,Hombre,0-17,Lesionado
12104,41932,2023-01-14-1136-EHGNR-16:00 A 17:59,2023-01-14,2023,Enero,14,sábado,17:00 a 17:59,Guadalajara,Basilio Vadillo,Javier Mina,-103.3161,20.66837,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Mujer,38-47,Ileso
12105,41933,2023-01-14-1136-EHGNR-16:00 A 17:59,2023-01-14,2023,Enero,14,sábado,17:00 a 17:59,Guadalajara,Basilio Vadillo,Javier Mina,-103.3161,20.66837,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Lesionado
12106,41934,2023-01-14-134-EHGNR-16:00 A 17:59,2023-01-14,2023,Enero,14,jueves,16:00 a 16:59,Guadalajara,Enrique Diaz De Leon,Washington,-103.3611,20.66113,Colision Con Objeto Fijo,Conductor,Motociclista,Motocicleta,Hombre,18-27,Lesionado
12107,41935,2023-01-15-1190-EHGNR-14:00 A 15:59,2023-01-15,2023,Enero,15,domingo,14:00 a 14:59,Zapopan,Mariano Otero Av,Zafiro Col Mariano Otero,-103.4531,20.6294,Colision Con Objeto Fijo,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Lesionado
12108,41936,2023-01-15-1190-EHGNR-14:00 A 15:59,2023-01-15,2023,Enero,15,domingo,14:00 a 14:59,Zapopan,Mariano Otero Av,Zafiro Col Mariano Otero,-103.4531,20.6294,Colision Con Objeto Fijo,Pasajero,Vehiculo Particular,Automovil,Mujer,18-27,Lesionado
12109,41937,2023-01-15-1190-EHGNR-14:00 A 15:59,2023-01-15,2023,Enero,15,domingo,14:00 a 14:59,Zapopan,Mariano Otero Av,Zafiro Col Mariano Otero,-103.4531,20.6294,Colision Con Objeto Fijo,Pasajero,Vehiculo Particular,Automovil,Mujer,0-17,Lesionado
12110,41938,2023-01-15-1190-EHGNR-14:00 A 15:59,2023-01-15,2023,Enero,15,domingo,14:00 a 14:59,Zapopan,Mariano Otero Av,Zafiro Col Mariano Otero,-103.4531,20.6294,Colision Con Objeto Fijo,Pasajero,Vehiculo Particular,Automovil,Hombre,18-27,Lesionado
12111,41939,2023-01-15-1190-EHGNR-14:00 A 15:59,2023-01-15,2023,Enero,15,domingo,14:00 a 14:59,Zapopan,Mariano Otero Av,Zafiro Col Mariano Otero,-103.4531,20.6294,Colision Con Objeto Fijo,Pasajero,Vehiculo Particular,Automovil,Hombre,18-27,Lesionado
12112,41940,2023-01-15-1486-EHGNR-16:00 A 17:59,2023-01-15,2023,Enero,15,domingo,17:00 a 17:59,Zapopan,Base Aerea Militar Av,Paseo San Arturo Av,-103.4548,20.72031,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Hombre,38-47,Lesionado
12113,41941,2023-01-15-1486-EHGNR-16:00 A 17:59,2023-01-15,2023,Enero,15,domingo,17:00 a 17:59,Zapopan,Base Aerea Militar Av,Paseo San Arturo Av,-103.4548,20.72031,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Lesionado
12114,41942,2023-01-15-1486-EHGNR-16:00 A 17:59,2023-01-15,2023,Enero,15,domingo,17:00 a 17:59,Zapopan,Base Aerea Militar Av,Paseo San Arturo Av,-103.4548,20.72031,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,No especificado,No disponible,Lesionado
12115,41943,2023-01-15-239-EHGNR-00:00 A 01:59,2023-01-15,2023,Enero,15,domingo,01:00 a 01:59,Guadalajara,Basilio Vadillo,Javier Mina,-103.3161,20.66837,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Hombre,18-27,Lesionado
12116,41944,2023-01-15-239-EHGNR-00:00 A 01:59,2023-01-15,2023,Enero,15,domingo,01:00 a 01:59,Guadalajara,Basilio Vadillo,Javier Mina,-103.3161,20.66837,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte Empresarial O De Personal,Camioneta De Pasajeros,No especificado,No disponible,Lesionado
12117,41945,2023-01-15-239-EHGNR-00:00 A 01:59,2023-01-15,2023,Enero,15,domingo,01:00 a 01:59,Guadalajara,Basilio Vadillo,Javier Mina,-103.3161,20.66837,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte Empresarial O De Personal,Camioneta De Pasajeros,No especificado,No disponible,Lesionado
12118,41946,2023-01-15-239-EHGNR-00:00 A 01:59,2023-01-15,2023,Enero,15,domingo,01:00 a 01:59,Guadalajara,Basilio Vadillo,Javier Mina,-103.3161,20.66837,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte Empresarial O De Personal,Camioneta De Pasajeros,No especificado,No disponible,Lesionado
12119,41947,2023-01-15-239-EHGNR-00:00 A 01:59,2023-01-15,2023,Enero,15,domingo,01:00 a 01:59,Guadalajara,Basilio Vadillo,Javier Mina,-103.3161,20.66837,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,No especificado,No disponible,Ileso
12120,41948,2023-01-15-239-EHGNR-00:00 A 01:59,2023-01-15,2023,Enero,15,domingo,01:00 a 01:59,Guadalajara,Basilio Vadillo,Javier Mina,-103.3161,20.66837,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Ileso
12121,41949,2023-01-15-526-EHGNR-04:00 A 05:59,2023-01-15,2023,Enero,15,domingo,04:00 a 04:59,Guadalajara,Basilio Vadillo,Esteban Alatorre,-103.313,20.67768,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Mujer,28-37,Lesionado
12122,41950,2023-01-15-526-EHGNR-04:00 A 05:59,2023-01-15,2023,Enero,15,domingo,04:00 a 04:59,Guadalajara,Basilio Vadillo,Esteban Alatorre,-103.313,20.67768,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,28-37,Ileso
12123,41951,2023-01-15-550-EHGNR-04:00 A 05:59,2023-01-15,2023,Enero,15,domingo,05:00 a 05:59,Guadalajara,Belisario Dominguez,Javier Mina,-103.3305,20.67245,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,18-27,Ileso
12124,41952,2023-01-15-550-EHGNR-04:00 A 05:59,2023-01-15,2023,Enero,15,domingo,05:00 a 05:59,Guadalajara,Belisario Dominguez,Javier Mina,-103.3305,20.67245,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte de Carga,Camioneta De Carga,Hombre,18-27,Lesionado
12125,41953,2023-01-15-550-EHGNR-04:00 A 05:59,2023-01-15,2023,Enero,15,domingo,05:00 a 05:59,Guadalajara,Belisario Dominguez,Javier Mina,-103.3305,20.67245,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,38-47,Ileso
12126,41954,2023-01-15-550-EHGNR-04:00 A 05:59,2023-01-15,2023,Enero,15,domingo,05:00 a 05:59,Guadalajara,Belisario Dominguez,Javier Mina,-103.3305,20.67245,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,Mujer,18-27,Lesionado
12127,41955,2023-01-15-550-EHGNR-04:00 A 05:59,2023-01-15,2023,Enero,15,domingo,05:00 a 05:59,Guadalajara,Belisario Dominguez,Javier Mina,-103.3305,20.67245,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,Mujer,48-59,Lesionado
12128,41956,2023-01-15-550-EHGNR-04:00 A 05:59,2023-01-15,2023,Enero,15,domingo,05:00 a 05:59,Guadalajara,Belisario Dominguez,Javier Mina,-103.3305,20.67245,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,Mujer,0-17,Lesionado
12129,41957,2023-01-15-588-EHGNR-02:00 A 03:59,2023-01-15,2023,Enero,15,domingo,02:00 a 02:59,Guadalajara,Mariano Otero Av,Juan Ruiz De Alarcon,-103.3759,20.66367,Colision Con Peaton/Atropellamiento,Conductor,Transporte de Carga,Camioneta De Carga,No especificado,No disponible,Ileso
12130,41958,2023-01-15-588-EHGNR-02:00 A 03:59,2023-01-15,2023,Enero,15,domingo,02:00 a 02:59,Guadalajara,Mariano Otero Av,Juan Ruiz De Alarcon,-103.3759,20.66367,Colision Con Peaton/Atropellamiento,Peatón,Peaton,Camioneta De Carga,Hombre,No disponible,Lesionado
12131,41959,2023-01-15-722-EHGNR-08:00 A 09:59,2023-01-15,2023,Enero,15,domingo,08:00 a 08:59,Guadalajara,Las Rosas Av,Mariano Otero Av,-103.3915,20.65504,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,18-27,Ileso
12132,41960,2023-01-15-722-EHGNR-08:00 A 09:59,2023-01-15,2023,Enero,15,domingo,08:00 a 08:59,Guadalajara,Las Rosas Av,Mariano Otero Av,-103.3915,20.65504,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte de Carga,Camioneta De Carga,Hombre,No disponible,Lesionado
12133,41961,2023-01-15-722-EHGNR-08:00 A 09:59,2023-01-15,2023,Enero,15,domingo,08:00 a 08:59,Guadalajara,Las Rosas Av,Mariano Otero Av,-103.3915,20.65504,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,38-47,Ileso
12134,41967,2023-01-17-11-TRANSPORTE PUBLICO-16:00 A 17:59,2023-01-17,2023,Enero,17,martes,16:00 a 16:59,Zapopan,Belisario Dominguez Col Mariano Otero,Javier Mina Col Mariano Otero,-103.4483,20.63195,Colision Con Peaton/Atropellamiento,Conductor,Transporte Publico De Pasajeros,Transporte Publico,Hombre,38-47,Ileso
12135,41968,2023-01-17-11-TRANSPORTE PUBLICO-16:00 A 17:59,2023-01-17,2023,Enero,17,martes,16:00 a 16:59,Zapopan,Belisario Dominguez Col Mariano Otero,Javier Mina Col Mariano Otero,-103.4483,20.63195,Colision Con Peaton/Atropellamiento,Peatón,Peaton,Transporte Publico,Hombre,38-47,Fallecido
12139,41972,2023-01-17-661-EHGNR-10:00 A 11:59,2023-01-17,2023,Enero,17,martes,11:00 a 11:59,Zapopan,Periferico,Vallarta Av,-103.4551,20.69582,Colision Con Peaton/Atropellamiento,Conductor,Otro Vehiculo,Otro,No especificado,No disponible,Ileso
12140,41973,2023-01-17-661-EHGNR-10:00 A 11:59,2023-01-17,2023,Enero,17,martes,11:00 a 11:59,Zapopan,Periferico,Vallarta Av,-103.4551,20.69582,Colision Con Peaton/Atropellamiento,Peatón,Peaton,Otro,No especificado,No disponible,Fallecido
12141,41980,2023-01-18-1400-EHGNR-18:00 A 19:59,2023-01-18,2023,Enero,18,miércoles,19:00 a 19:59,Zapopan,Lapizlazuli Av,Lopez Mateos Av,-103.4057,20.64679,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Ileso
12142,41981,2023-01-18-1400-EHGNR-18:00 A 19:59,2023-01-18,2023,Enero,18,miércoles,19:00 a 19:59,Zapopan,Lapizlazuli Av,Lopez Mateos Av,-103.4057,20.64679,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Mujer,28-37,Lesionado
12143,41984,2023-01-19-951-EHGNR-14:00 A 15:59,2023-01-19,2023,Enero,19,jueves,15:00 a 15:59,Zapopan,Salvador Reyes,Sin Datos,-103.4252,20.63679,Colision Entre Dos o Mas Vehiculos,Conductor,Ciclista,Bicicleta,Hombre,60+,Lesionado
12144,41985,2023-01-19-951-EHGNR-14:00 A 15:59,2023-01-19,2023,Enero,19,jueves,15:00 a 15:59,Zapopan,Salvador Reyes,Sin Datos,-103.4252,20.63679,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Ileso
12145,41986,2023-01-20-1502-EHGNR-20:00 A 21:59,2023-01-20,2023,Enero,20,viernes,20:00 a 20:59,Guadalajara,Independencia Calz,Volcan De Fuego,-103.3143,20.73,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,28-37,Ileso
12146,41987,2023-01-20-1502-EHGNR-20:00 A 21:59,2023-01-20,2023,Enero,20,viernes,20:00 a 20:59,Guadalajara,Independencia Calz,Volcan De Fuego,-103.3143,20.73,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Lesionado
12147,41988,2023-01-20-1688-EHGNR-22:00 A 23:59,2023-01-20,2023,Enero,20,viernes,22:00 a 22:59,Guadalajara,8 De Julio,Palma Sola,-103.367,20.63365,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Mujer,28-37,Ileso
12148,41989,2023-01-20-1688-EHGNR-22:00 A 23:59,2023-01-20,2023,Enero,20,viernes,22:00 a 22:59,Guadalajara,8 De Julio,Palma Sola,-103.367,20.63365,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Ileso
12149,41990,2023-01-20-1688-EHGNR-22:00 A 23:59,2023-01-20,2023,Enero,20,viernes,22:00 a 22:59,Guadalajara,8 De Julio,Palma Sola,-103.367,20.63365,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Fallecido
12150,41991,2023-01-20-360-EHGNR-08:00 A 09:59,2023-01-20,2023,Enero,20,viernes,08:00 a 08:59,Zapopan,Hector Berlioz,Manuel J Clouthier,-103.4178,20.67093,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,38-47,Ileso
12151,41992,2023-01-20-360-EHGNR-08:00 A 09:59,2023-01-20,2023,Enero,20,viernes,08:00 a 08:59,Zapopan,Hector Berlioz,Manuel J Clouthier,-103.4178,20.67093,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Lesionado
12152,41996,2023-01-22-1256-EHGNR-14:00 A 15:59,2023-01-22,2023,Enero,22,domingo,15:00 a 15:59,Zapopan,Mariano Otero Av,Orion,-103.4199,20.63787,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,No disponible,Ileso
12153,41997,2023-01-22-1256-EHGNR-14:00 A 15:59,2023-01-22,2023,Enero,22,domingo,15:00 a 15:59,Zapopan,Mariano Otero Av,Orion,-103.4199,20.63787,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Lesionado
12154,41998,2023-01-22-1256-EHGNR-14:00 A 15:59,2023-01-22,2023,Enero,22,domingo,15:00 a 15:59,Zapopan,Mariano Otero Av,Orion,-103.4199,20.63787,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,No especificado,No disponible,Ileso
12155,41999,2023-01-22-224-EHGNR-00:00 A 01:59,2023-01-22,2023,Enero,22,domingo,01:00 a 01:59,Zapopan,Mariano Otero Av,Bosque La Primavera,-103.4722,20.62231,Caida Del Vehiculo,Conductor,Motociclista,Motocicleta,Hombre,0-17,Lesionado
12156,42000,2023-01-22-594-EHGNR-06:00 A 07:59,2023-01-22,2023,Enero,22,domingo,06:00 a 06:59,Zapopan,Alvaro Obregon Col Victor Hugo,Imperio,-103.337,20.7255,Colision Con Objeto Fijo,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Hombre,60+,Ileso
12157,42001,2023-01-22-594-EHGNR-06:00 A 07:59,2023-01-22,2023,Enero,22,domingo,06:00 a 06:59,Zapopan,Alvaro Obregon Col Victor Hugo,Imperio,-103.337,20.7255,Colision Con Objeto Fijo,Pasajero,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Mujer,60+,Lesionado
12158,42002,2023-01-22-922-EHGNR-10:00 A 11:59,2023-01-22,2023,Enero,22,domingo,11:00 a 11:59,Zapopan,Tepeyac Av,Puerto Chamela Col Miramar,-103.4457,20.63556,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Lesionado
12159,42003,2023-01-22-922-EHGNR-10:00 A 11:59,2023-01-22,2023,Enero,22,domingo,11:00 a 11:59,Zapopan,Tepeyac Av,Puerto Chamela Col Miramar,-103.4457,20.63556,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,60+,Ileso
12160,42004,2023-01-23-1782-EHGNR-20:00 A 21:59,2023-01-23,2023,Enero,23,lunes,21:00 a 21:59,Guadalajara,Dr R Michel Av,Parras,-103.3239,20.62721,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,28-37,Ileso
12161,42005,2023-01-23-1782-EHGNR-20:00 A 21:59,2023-01-23,2023,Enero,23,lunes,21:00 a 21:59,Guadalajara,Dr R Michel Av,Parras,-103.3239,20.62721,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,48-59,Lesionado
12162,42007,2023-01-23-827-EHGNR-10:00 A 11:59,2023-01-23,2023,Enero,23,lunes,11:00 a 11:59,Guadalajara,Del Obrero Calz,Juan De Dios Robledo,-103.3065,20.69364,Colision Con Objeto Fijo,Conductor,Vehiculo Particular,Automovil,Hombre,No disponible,Fallecido
12163,42008,2023-01-24-1558-EHGNR-18:00 A 19:59,2023-01-24,2023,Enero,24,martes,19:00 a 19:59,Guadalajara,Independencia Calz,Volcan Pelee,-103.3144,20.72953,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,No disponible,Lesionado
12164,42009,2023-01-24-1558-EHGNR-18:00 A 19:59,2023-01-24,2023,Enero,24,martes,19:00 a 19:59,Guadalajara,Independencia Calz,Volcan Pelee,-103.3144,20.72953,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,No especificado,No disponible,Ileso
12165,42013,2023-01-25-13-TRANSPORTE PUBLICO-12:00 A 13:59,2023-01-25,2023,Enero,25,miércoles,12:00 a 12:59,Guadalajara,Colonias,Pedro Moreno,-103.3661,20.6755,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Publico De Pasajeros,Transporte Publico,Hombre,60+,Ileso
12166,42014,2023-01-25-13-TRANSPORTE PUBLICO-12:00 A 13:59,2023-01-25,2023,Enero,25,miércoles,12:00 a 12:59,Guadalajara,Colonias,Pedro Moreno,-103.3661,20.6755,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,28-37,Lesionado
12167,42018,2023-01-25-920-EHGNR-12:00 A 13:59,2023-01-25,2023,Enero,25,miércoles,13:00 a 13:59,Guadalajara,Amistad,Belisario Dominguez,-103.3062,20.71175,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,No especificado,No disponible,Ileso
12168,42019,2023-01-25-920-EHGNR-12:00 A 13:59,2023-01-25,2023,Enero,25,miércoles,13:00 a 13:59,Guadalajara,Amistad,Belisario Dominguez,-103.3062,20.71175,Colision Entre Dos o Mas Vehiculos,Conductor,Ciclista,Bicicleta,Hombre,60+,Fallecido
